#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested,SessionNumber,SessionRunNumber,IsSuite,SuiteTests,PrerequisiteTests,ExtraCreditTests,TestScores,FailFromPreReq,
173,Tue Mar 15 22:25:26 EDT 2022,60,0,BasicDistributedFacebookMapReduce,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,71,0,true,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,A3ConfigurationProvided ,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,ClientFacebookMapReducePartialReduce-(0.0/10.0) ClientFacebookMapReduceQuit-(10.0/10.0) DistributedFacebookMapReducePartialReduce-(0.0/10.0) DistributedFacebookMapReduceQuit-(10.0/10.0) DistributedFacebookMapReduceResult-(10.0/10.0) , ,
174,Tue Mar 15 22:26:47 EDT 2022,60,0,BasicDistributedFacebookMapReduce,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,72,0,true,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,A3ConfigurationProvided ,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,ClientFacebookMapReducePartialReduce-(0.0/10.0) ClientFacebookMapReduceQuit-(10.0/10.0) DistributedFacebookMapReducePartialReduce-(0.0/10.0) DistributedFacebookMapReduceQuit-(10.0/10.0) DistributedFacebookMapReduceResult-(10.0/10.0) , ,
175,Tue Mar 15 22:28:15 EDT 2022,60,0,BasicDistributedFacebookMapReduce,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,73,0,true,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,A3ConfigurationProvided ,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,ClientFacebookMapReducePartialReduce-(0.0/10.0) ClientFacebookMapReduceQuit-(10.0/10.0) DistributedFacebookMapReducePartialReduce-(0.0/10.0) DistributedFacebookMapReduceQuit-(10.0/10.0) DistributedFacebookMapReduceResult-(10.0/10.0) , ,
176,Tue Mar 15 22:31:38 EDT 2022,60,0,BasicDistributedFacebookMapReduce,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,74,0,true,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,A3ConfigurationProvided ,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,ClientFacebookMapReducePartialReduce-(0.0/10.0) ClientFacebookMapReduceQuit-(10.0/10.0) DistributedFacebookMapReducePartialReduce-(0.0/10.0) DistributedFacebookMapReduceQuit-(10.0/10.0) DistributedFacebookMapReduceResult-(10.0/10.0) , ,
177,Tue Mar 15 22:34:38 EDT 2022,50,-10,BasicDistributedFacebookMapReduce,A3AccessModifiersMatched A3ExpectedInterfaces ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit- DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit- DistributedFacebookMapReduceResult- , ,75,0,true,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,A3ConfigurationProvided ,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,ClientFacebookMapReducePartialReduce-(0.0/10.0) ClientFacebookMapReduceQuit-(0.0/10.0) DistributedFacebookMapReducePartialReduce-(0.0/10.0) DistributedFacebookMapReduceQuit-(0.0/10.0) DistributedFacebookMapReduceResult-(0.0/10.0) , ,
178,Tue Mar 15 22:39:40 EDT 2022,50,0,BasicDistributedFacebookMapReduce,A3AccessModifiersMatched A3ExpectedInterfaces ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult , ,76,0,true,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,A3ConfigurationProvided ,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,ClientFacebookMapReducePartialReduce-(0.0/10.0) ClientFacebookMapReduceQuit-(0.0/10.0) DistributedFacebookMapReducePartialReduce-(0.0/10.0) DistributedFacebookMapReduceQuit-(0.0/10.0) DistributedFacebookMapReduceResult-(0.0/10.0) , ,
179,Tue Mar 15 22:48:22 EDT 2022,60,10,BasicDistributedFacebookMapReduce,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit+ ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit+ DistributedFacebookMapReduceResult+ DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,77,0,true,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,A3ConfigurationProvided ,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,ClientFacebookMapReducePartialReduce-(0.0/10.0) ClientFacebookMapReduceQuit-(10.0/10.0) DistributedFacebookMapReducePartialReduce-(0.0/10.0) DistributedFacebookMapReduceQuit-(10.0/10.0) DistributedFacebookMapReduceResult-(10.0/10.0) , ,
180,Tue Mar 15 22:50:52 EDT 2022,60,0,BasicDistributedFacebookMapReduce,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,78,0,true,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,A3ConfigurationProvided ,ClientFacebookMapReducePartialReduce ClientFacebookMapReduceQuit DistributedFacebookMapReducePartialReduce DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult ,ClientFacebookMapReducePartialReduce-(0.0/10.0) ClientFacebookMapReduceQuit-(10.0/10.0) DistributedFacebookMapReducePartialReduce-(0.0/10.0) DistributedFacebookMapReduceQuit-(10.0/10.0) DistributedFacebookMapReduceResult-(10.0/10.0) , ,
181,Tue Mar 15 22:52:25 EDT 2022,60,0,DistributedPartitionedReduce,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,78,1,true,ClientSumPartitionReduce ClientTokenCountPartition3Reduce ,DistributedSumResult DistributedTokenCountResult , ,ClientSumPartitionReduce-(10.0/10.0) ClientTokenCountPartition3Reduce-(30.0/30.0) , ,
182,Tue Mar 15 22:53:33 EDT 2022,60,0,BasicDistributedCounts,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,78,2,true,ClientTokenCountPartialReduce ClientTokenCountQuit DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult , , ,ClientTokenCountPartialReduce-(15.0/15.0) ClientTokenCountQuit-(15.0/15.0) DistributedTokenCountPartialReduce-(15.0/15.0) DistributedTokenCountQuit-(15.0/15.0) DistributedTokenCountResult-(15.0/15.0) , ,
183,Tue Mar 15 22:53:34 EDT 2022,60,0,BasicDistributedSum,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,78,3,true,ClientSumPartialReduce ClientSumQuit DistributedSumPartialReduce DistributedSumQuit DistributedSumResult , , ,ClientSumPartialReduce-(5.0/5.0) ClientSumQuit-(5.0/5.0) DistributedSumPartialReduce-(5.0/5.0) DistributedSumQuit-(5.0/5.0) DistributedSumResult-(5.0/5.0) , ,
184,Tue Mar 15 22:53:41 EDT 2022,60,0,A3GeneralStyleSuite,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,78,4,true,A3AccessModifiersMatched A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NoCheckstyleWarnings A3PublicMethodsOverride , ,A3AccessModifiersMatched A3MnemonicNames A3NoCheckstyleWarnings A3PublicMethodsOverride ,A3AccessModifiersMatched-(5.0/5.0) A3InterfaceAsType-(8.7/10.0) A3MnemonicNames-(14.5/15.0) A3NamedConstants-(0.8/1.0) A3NoCheckstyleWarnings-(0.0/20.0) A3PublicMethodsOverride-(2.5/10.0) , ,
185,Tue Mar 15 22:53:45 EDT 2022,60,0,A3GeneralStyleSuite,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,78,5,true,A3AccessModifiersMatched A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NoCheckstyleWarnings A3PublicMethodsOverride , ,A3AccessModifiersMatched A3MnemonicNames A3NoCheckstyleWarnings A3PublicMethodsOverride ,A3AccessModifiersMatched-(5.0/5.0) A3InterfaceAsType-(8.7/10.0) A3MnemonicNames-(14.5/15.0) A3NamedConstants-(0.8/1.0) A3NoCheckstyleWarnings-(0.0/20.0) A3PublicMethodsOverride-(2.5/10.0) , ,
186,Tue Mar 15 22:53:46 EDT 2022,60,0,A3SpecificStyleSuite,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,78,6,true,A3ExpectedCalls A3ExpectedInterfaces A3ExpectedSignatures A3SpuriousCalls , , ,A3ExpectedCalls-(17.7/20.0) A3ExpectedInterfaces-(5.0/5.0) A3ExpectedSignatures-(4.2/5.0) A3SpuriousCalls-(16.0/20.0) , ,
187,Tue Mar 15 22:53:47 EDT 2022,60,0,A3GeneralStyleSuite,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,78,7,true,A3AccessModifiersMatched A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NoCheckstyleWarnings A3PublicMethodsOverride , ,A3AccessModifiersMatched A3MnemonicNames A3NoCheckstyleWarnings A3PublicMethodsOverride ,A3AccessModifiersMatched-(5.0/5.0) A3InterfaceAsType-(8.7/10.0) A3MnemonicNames-(14.5/15.0) A3NamedConstants-(0.8/1.0) A3NoCheckstyleWarnings-(0.0/20.0) A3PublicMethodsOverride-(2.5/10.0) , ,
188,Tue Mar 15 22:54:38 EDT 2022,60,0,DistributedFacebookMapReducePartialReduce,A3AccessModifiersMatched A3ExpectedInterfaces ClientFacebookMapReduceQuit ClientSumPartialReduce ClientSumPartitionReduce ClientSumQuit ClientTokenCountPartialReduce ClientTokenCountPartition3Reduce ClientTokenCountQuit DistributedFacebookMapReduceQuit DistributedFacebookMapReduceResult DistributedSumPartialReduce DistributedSumQuit DistributedSumResult DistributedTokenCountPartialReduce DistributedTokenCountQuit DistributedTokenCountResult ,A3ConfigurationProvided A3ExpectedCalls A3ExpectedSignatures A3InterfaceAsType A3MnemonicNames A3NamedConstants A3PublicMethodsOverride A3SpuriousCalls ,A3NoCheckstyleWarnings ClientFacebookMapReducePartialReduce DistributedFacebookMapReducePartialReduce , ,78,8,false, , , ,DistributedFacebookMapReducePartialReduce-(0.0/10.0) , ,
